国内▪有线,#genre#
动漫直播,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=1487654
音乐演唱会,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=7537296
搞笑影视综艺,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=8657920
科幻悬疑惊悚,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=1504768
片源多多,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=7476264
精彩影播,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=9388931
热门音乐,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=3870925
清晨醒脑,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=17732
在线普法,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=1109218
经典科幻灾难,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=248753
动漫花园,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=426517
伯乐说电影,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=9386057
必是精品！,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=8821892
香港赌片,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=315457
山下智博来啦,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=9186596
经典影视剧,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=7029806
懒猫美食家,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=260322
气氛组在哪里,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=7221304
午夜惊悚乐园,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=9075333
一起看重案重案,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=9290734
你还有遗憾吗,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=9017971
解说界的奇葩,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=8851267
阿德影视,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=6052703
非一般的经典,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=3705472
Kpop女团,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=329667
想看圣诞,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=8706129
呆呆陪看,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=7712894
喜剧电影,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=9292492
经典喜剧动作,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=6566671
胡歌的猎场,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=9388945
一分钟了解知识,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=1449125
神奇破案,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=7493575
狄仁杰,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=674441
跨次元的舞姬,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=8759139
欧美日韩国产,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=36337
让弹幕飞一会。,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=4523233
看完一部电影,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=8768613
孙俪新剧,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=9375919
人人都是英雄,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=7473576
经典电影！,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=875795
差点红了,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb11.php?id=9348469
歪歪▪轮播,#genre#
经典港片,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=37758710
香港赌片,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=29900720
林正英僵尸鬼片,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=34229877
亮剑超清,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=32110908
欧美新电影,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=14503914
雍正王朝,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=26650882
林正英,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=24066336
爱情公寓,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=38525272
发哥赌神,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=39589923
古惑仔系列,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1382658857
林正英搞笑僵尸,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1351505899
胡歌郡主,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=35467265
甄子丹,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353314294
欧美电影,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1331053117
天龙倚天笑傲,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1351814644
元芳你怎么看,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1351755386
欧美新片,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353426319
康熙微服私访记,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=34811100
铁齿铜牙纪晓岚,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=22039119
铁齿铜牙纪晓岚,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=30665553
欧美科幻丧尸,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=29460894
香港鬼片,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=67242782
香港鬼片,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1393958857
少年包青天,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1382655207
少年包青天,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=23055599
林正英系列,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353685311
经典赌片,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1352487950
鹿鼎记,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=28265277
重案六组,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1382660045
重案六组,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=33567888
成龙经典,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=34460526
海外电影,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=26623173
乔四爷续集,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=39360972
新三国,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1382646395
动漫斗破,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=35742228
延禧攻略全集,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=21881901
燕双鹰专场,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1352227153
动作喜剧,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=28751126
赌片24H断,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=77869868
古装剧场,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353074059
动漫剧场,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1351417866
欧美海外,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1352843113
经典佳片,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353507954
僵尸玄幻,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=24921161
新三国萌儿陪看,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=29216766
新三国电视剧,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=49259936
欧美科幻,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=32140089
我是特种兵,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=37228835
动漫斗罗,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=33712228
海鲜小达人,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=31381310
港片赌片,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1352216562
斗罗斗破,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353098382
港片动作,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=30532977
亮剑,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1354283057
亮剑,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1351706522
鬼片电影,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=22006255
影视推荐,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1351517815
利刃出击,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353990728
闯关东,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=30667538
大杂烩,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=26584882
刘德华1,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=57084183
刘德华2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1354143978
周星驰1,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353758166
周星驰2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=30633499
周星驰3,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=21090129
周星驰4,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1351506521
周星驰6,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=24407222
周星驰7,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=30603885
周星驰8,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353881242
周星驰9,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1352227227
林正英1,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353018737
林正英2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=22039779
林正英3,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=21803064
林正英4,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353059120
林正英5,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=30262199
林正英6,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353587611
林正英7,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=37587300
鬼神捉妖,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=28882933
高分电影,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=38650266
疯狂,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1350998397
成龙1,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=27377999
成龙2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353219593
成龙3,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=38381068
港台恐怖1,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1393837072
港台恐怖3,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=23120006
港台恐怖4,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=35285823
港台恐怖5,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=29911777
港台恐怖5,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=28740444
港台恐怖7,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=27772604
港台恐怖8,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=19737922
发哥赌神2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1352469735
香港电影,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1351496216
经典电影,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=31809939
热门电影,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1351053003
玄幻电影,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353860021
科幻电影,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=35133142
欧美科幻3,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=37988782
欧美科幻4,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353281165
科幻动作,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=42932063
科幻战争,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=35325313
动作枪战,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=24929887
国外电影1,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1350955746
国外电影2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353446734
国外电影3,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1382632937
寻秦记,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1349040650
玄影城,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353177492
鬼吹灯,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1331686180
搬山盗墓,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=33177777
盗墓系列,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1382651025
盗墓笔记,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=38338029
盗墓笔记3,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=33386733
武侠玄幻,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=28099939
僵尸道长,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1450444115
神雕侠侣1,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=21917786
神雕侠侣2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1351762426
神雕侠侣3,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1332436132
大唐双龙传,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1352811698
少年包青天2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1351793183
何家劲包青天,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=25079335
港剧悬疑破案,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=10425097
港剧破案悬疑,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1350670730
法证先锋,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=64793478
港剧系列1,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=10425098
港剧系列2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=33453966
虐心情感剧,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353455515
射雕英雄传,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1354210357
射雕英雄传,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1350925304
延禧攻略2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=31292828
海外剧场2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=29249921
李卫当官,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=24686090
三生三世,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1351844200
芈月传,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1382650380
如懿传,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=33008773
封神榜,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=35032226
西游记1,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1352906405
西游记2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353594050
西游记3,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1352875014
狄仁杰3,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1351428836
新三国2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353352299
新水浒,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=31750505
水浒传,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=12086226
纪晓岚,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=63826933
终极一班,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=26870427
济公游记,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=36171593
龙游天下,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=26786868
隋唐英雄,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1352475619
天下第一,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=30918390
倚天屠龙记,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353312849
国产电视剧,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=56312932
新白娘子传奇1,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1382650232
新白娘子传奇2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1352356194
情深深雨蒙蒙,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1352654444
康熙微服私访1,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1351074342
薛仁贵薛元帅,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=31313785
我和僵尸有个约会1,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=29708338
我和僵尸有个约会2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353392400
战狼精神1,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1352894520
战狼精神2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=37877178
战狼精神3,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=36377960
战狼精神4,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=30510265
战狼精神5,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1349575181
火蓝刀锋,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=39204655
案发现场,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=31542198
父母爱情,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1352279670
情感剧场,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1352055900
大宅门,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=33519757
篮球火,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=36912445
征服,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1352952473
抗战,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1351058483
少帅,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353187183
亮剑1,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=27321535
亮剑4,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=27289502
炊事班,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=78361511
燕双鹰2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353396018
燕双鹰3,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=22059534
燕双鹰4,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353490041
雪豹精神1,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=21180667
雪豹精神2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=18971688
特种兵系列,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=43373779
经典系列,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=30804490
我爱我家,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=95017956
快乐生活,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=21972881
好先生2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1351059494
人民的名义,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=26106124
卫生队的故事,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353085648
爆笑喜剧交通站1,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353428972
爆笑喜剧交通站2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=29907996
我的兄弟叫顺溜,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1352795886
永不磨灭的番号,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1382584524
陈翔六点半,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=31058047
荒野求生1,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=36949900
荒野求生2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=35407333
荒野求生3,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=25519088
荒野求生4,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1393651005
荒野求生5,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=21831828
荒野求生6,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353850051
汽车讲评,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=81438239
龙珠,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=26664495
热漫专场,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1353103539
足球小将,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=69304980
网球王子,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=22777075
柯南侦探,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=37708809
斗罗大陆1,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1352661771
斗罗大陆2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=25055036
斗罗大陆4,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1420843376
斗罗大陆5,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1351052509
斗罗大陆6,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=24208878
斗罗斗破全,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1351086880
猫和老鼠1,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=1382609850
猫和老鼠2,http://tyzb8080.weetai.cn/iptv-cdn/公众号=太阳视界/tyzb12.php?id=25775182
