4K频道,#genre#
가요TV[1920*1080],http://gayotv.net:1935/live/gayotv/playlist.m3u8
국악방송[1920*1080],http://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
춘천MBC(MBC Chuncheon)[1920*1080],https://5c74939c891dc.streamlock.net/live/TV/playlist.m3u8
가요TV[1920*1080][1920*1080],http://gayotv.net:1935/live/gayotv/playlist.m3u8
KBC 광주방송(SBS 光州)[1920*1080][1920*1080],http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
KBS World[1920*1080][1920*1080],http://125.227.210.37:8935/VideoInput/play.ts
TJB 대전방송(SBS 大田)[1280*720][1280*720],http://1.245.74.5:1935/live/tv/.m3u8
arirang[1280*720],http://amdlive.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/.m3u8
Arirang[1280*720],http://amdlive-ch03.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/chunklist_b1728000_sleng.m3u8
CGNTV[1280*720],http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_kr02/chunklist.m3u8
Edaily TV[1280*720],http://edaily.flive.skcdn.com:1935/high/livestream/playlist.m3u8
KCTV 광주 CH05[1280*720],http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
Maeil Business Newspaper[1280*720],rtmp://origin.flive.skcdn.com/mbn-auth1/1000k
MTN[1280*720],http://183.110.27.87/mtnlive/_definst_/720/chunklist.m3u8
NBS Korea Agricultural Broadcasting[1280*720],https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
TJB 대전방송(SBS 大田)[1280*720],http://1.245.74.5:1935/live/tv/.m3u8
대전MBC(MBC Daejeon)[1280*720],https://5c482867a8b63.streamlock.net/live/myStream.sdp/playlist.m3u8
여수MBC(MBC Yeosu)[1280*720],https://5c3639aa99149.streamlock.net/live_TV/TV/playlist.m3u8
여수MBC(MBC Yeosu)[1280*720][1280*720],https://5c3639aa99149.streamlock.net/live_TV/TV/playlist.m3u8
Jasmin TV[1280*720][1280*720],http://109.71.162.112:1935/live/hd.jasminchannel.stream/playlist.m3u8
KCTV 광주 CH05[1280*720][1280*720],http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
선거방송[1280*720][1280*720],http://necgokr2-724.acs.wecandeo.com/ms/2528/724/index_1.m3u8
Animax HD[1280*720],https://livecdn.fptplay.net/hda3/animaxport_hls.smil/chunklist_b2500000.m3u8
AnimaxHD[1280*720],https://livecdn.fptplay.net/hda3/animaxport_2000.stream/.m3u8
KBS World[1024*576][1024*576],https://livecdn.fptplay.net/sdb/kbs_hls.smil/chunklist_b2500000.m3u8

影视轮播,#genre#

MIGU今日推荐,http://117.148.179.162/PLTV/88888888/224/3221231727/index.m3u8
MIGU喜剧联盟,http://117.148.179.154/PLTV/88888888/224/3221231621/index.m3u8 

MIGU古天乐影院,http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8 

MIGU成龙作品集,http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8 

MIGU郭富城影院,http://117.148.179.152/PLTV/88888888/224/3221231688/index.m3u8 

MIGU张国荣影院,http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8 

MIGU高分影院,http://117.148.179.182/PLTV/88888888/224/3221231699/index.m3u8 

MIGU周润发影院,http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8 

MIGU怀旧老片,http://117.148.179.146/PLTV/88888888/224/3221231513/index.m3u8 

 MIGU周星驰影院,http://117.148.179.153/PLTV/88888888/224/3221231562/index.m3u8

MIGU午夜失眠剧场,http://117.148.179.141/PLTV/88888888/224/3221231516/index.m3u8 

MIGU吴京作品集,http://117.148.179.183/PLTV/88888888/224/3221231564/index.m3u8 
MIGU云上电影院,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8 

MIGU每日科幻电影,http://117.148.179.160/PLTV/88888888/224/3221231568/index.m3u8 

MIGU葛优作品集,http://117.148.179.139/PLTV/88888888/224/3221231754/index.m3u8 

MIGU刘德华影院,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8 

MIGU僵尸剧场,http://117.148.179.165/PLTV/88888888/224/3221231742/index.m3u8 

MIGU刘亦菲影视展播,http://117.148.179.165/PLTV/88888888/224/3221231787/index.m3u8 

MIGUTVB剧场,http://117.148.179.157/PLTV/88888888/224/3221231733/index.m3u8 

MIGU金庸频道,http://117.148.179.132/PLTV/88888888/224/3221231477/index.m3u8 

MIGU新片放映厅,http://117.148.179.160/PLTV/88888888/224/3221231640/index.m3u8 

 

MIGU试胆大会,http://117.148.179.166/PLTV/88888888/224/3221231672/index.m3u8 

MIGU高能烧脑时刻,http://117.148.179.169/PLTV/88888888/224/3221231504/index.m3u8 

MIGU杨幂作品集,http://117.148.179.183/PLTV/88888888/224/3221231556/index.m3u8 

MIGU4K剧场,http://117.148.179.161/PLTV/88888888/224/3221231624/index.m3u8 

MIGU爱情公寓,http://117.148.179.160/PLTV/88888888/224/3221231583/index.m3u8 

MIGU军旅剧场,http://117.148.179.145/PLTV/88888888/224/3221231585/index.m3u8

MIGUSNH48剧场公演,http://117.148.179.139/PLTV/88888888/224/3221231622/index.m3u8 

MIGU红色谍战剧场,http://117.148.179.169/PLTV/88888888/224/3221231627/index.m3u8 

MIGU少林剧场,http://117.148.179.160/PLTV/88888888/224/3221231628/index.m3u8 

MIGU神探狄仁杰,http://117.148.179.139/PLTV/88888888/224/3221231634/index.m3u8 

MIGU黄金剧场,http://117.148.179.183/PLTV/88888888/224/3221231637/index.m3u8 

MIGU追剧少女,http://117.148.179.179/PLTV/88888888/224/3221231643/index.m3u8 

MIGU古龙作品集,http://117.148.179.160/PLTV/88888888/224/3221231657/index.m3u8
 
MIGU经典贺岁片,http://117.148.179.159/PLTV/88888888/224/3221231679/index.m3u8 

MIGU每日荐影,http://117.148.179.162/PLTV/88888888/224/3221231727/index.m3u8 

MIGU武侠剧场,http://117.148.179.160/PLTV/88888888/224/3221231763/index.m3u8 

K K_经典好剧,http://hpull.kktv8.com/livekktv/153793844/playlist.m3u8
K K_科幻怪兽,http://hpull.kktv8.com/livekktv/143960119/playlist.m3u8
K K_喜剧电影,http://hpull.kktv8.com/livekktv/99592190/playlist.m3u8
K K_女神影院,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
K K_开心影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
斗鱼_电影5,http://dyscdnali1.douyucdn.cn/live/3637778raLSXdOdu.flv?uuid=
斗鱼_电影6,http://dyscdnali1.douyucdn.cn/live/122402rK7MO9bXSq.flv?uuid=
斗鱼_电影8,http://dyscdnali1.douyucdn.cn/live/85894rmovieChow.flv?uuid=
斗鱼_电影14,http://dyscdnali1.douyucdn.cn/live/3637765rrt97QwBF.flv?uuid=
斗鱼_电影16,http://dyscdnali1.douyucdn.cn/live/3637726rQLDdfto7.flv?uuid=
斗鱼_电影18,http://dyscdnali1.douyucdn.cn/live/3928r9p0BHMDG.flv?uuid=
斗鱼_电影21,http://dyscdnali1.douyucdn.cn/live/20415rnWbjg6Ex1K.flv?uuid=
斗鱼_电影44,http://dyscdnali1.douyucdn.cn/live/2935323rnTpNsu74.flv?uuid=
