央视卫视,#genre#
纪录片,http://a.315600.xyz/dl/aqy.php?id=380662622
神探狄仁杰,http://a.315600.xyz/dl/aqy.php?id=380714822
相亲选秀,http://a.315600.xyz/dl/aqy.php?id=380115622
养生堂,http://a.315600.xyz/dl/aqy.php?id=380216222
谍战剧场,http://a.315600.xyz/dl/aqy.php?id=380215722
国剧修复,http://a.315600.xyz/dl/aqy.php?id=380717622
宝宝课堂,http://a.315600.xyz/dl/aqy.php?id=380186522
医院故事,http://a.315600.xyz/dl/aqy.php?id=380719022
亲子启蒙,http://a.315600.xyz/dl/aqy.php?id=380185522
小猪佩奇,http://a.315600.xyz/dl/aqy.php?id=380221622
电影大片,http://a.315600.xyz/dl/aqy.php?id=380187322
东方卫视,http://a.315600.xyz/dl/aqy.php?id=380165322
第三调解室,http://a.315600.xyz/dl/aqy.php?id=380722622
央视大剧,http://a.315600.xyz/dl/aqy.php?id=380228822
爆笑精选,http://a.315600.xyz/dl/aqy.php?id=380192122
自然地理,http://a.315600.xyz/dl/aqy.php?id=380115822
王凯,http://a.315600.xyz/dl/aqy.php?id=380718022
热播电视剧,http://a.315600.xyz/dl/aqy.php?id=380185322
巧虎,http://a.315600.xyz/dl/aqy.php?id=380222922
口碑年代剧,http://a.315600.xyz/dl/aqy.php?id=380719822
历史秘闻,http://a.315600.xyz/dl/aqy.php?id=380115922
玩具乐园,http://a.315600.xyz/dl/aqy.php?id=380185422
兔小贝儿歌,http://a.315600.xyz/dl/aqy.php?id=380222422
倒霉熊,http://a.315600.xyz/dl/aqy.php?id=380221722
宫廷正剧,http://a.315600.xyz/dl/aqy.php?id=380115322
浙江卫视,http://a.315600.xyz/dl/aqy.php?id=380115422
家有儿女,http://a.315600.xyz/dl/aqy.php?id=380717222
华语院线,http://a.315600.xyz/dl/aqy.php?id=380718822
温情影院,http://a.315600.xyz/dl/aqy.php?id=380229022
家庭剧场,http://a.315600.xyz/dl/aqy.php?id=380114922
青春剧场,http://a.315600.xyz/dl/aqy.php?id=380216122
情景喜剧,http://a.315600.xyz/dl/aqy.php?id=380115022
广场舞大全,http://a.315600.xyz/dl/aqy.php?id=380186322
老年剧场,http://a.315600.xyz/dl/aqy.php?id=380720622
小说改编,http://a.315600.xyz/dl/aqy.php?id=380721022
悠然小天,http://a.315600.xyz/dl/aqy.php?id=380206822
张嘉译,http://a.315600.xyz/dl/aqy.php?id=380666222
抗战剧场,http://a.315600.xyz/dl/aqy.php?id=380215422
奔跑吧,http://a.315600.xyz/dl/aqy.php?id=380716022
我的世界,http://a.315600.xyz/dl/aqy.php?id=380124922
喜羊羊,http://a.315600.xyz/dl/aqy.php?id=380183422
聂远,http://a.315600.xyz/dl/aqy.php?id=401310122
票房收割机,http://a.315600.xyz/dl/aqy.php?id=380173822
虎牙-吴京和徐佳,http://bobo.jxin122.top/sszb/huya.php?id=21059565
虎牙-vip君临剧好玩,http://bobo.jxin122.top/sszb/huya.php?id=24888247
虎牙-活佛济公,http://bobo.jxin122.top/sszb/huya.php?id=11342400
虎牙-李卫,http://bobo.jxin122.top/sszb/huya.php?id=11601962

QQ群,#genre#
370225637,#genre#

QQ群,#genre#
加群不迷路,#genre#

凤凰中文,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=190&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://125.210.152.18:9090/live/FHZW_1200.m3u8
凤凰资讯,http://117.169.120.138:8080/live/fhzixun/.m3u8#http://125.210.152.18:9090/live/FHZX_1200.m3u8
香港卫视,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8
衛視電影,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twwsdy#https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twwsdy&tonken=32d1adfdffa0760e971f8640afc08&t=1627981348&ip=172.70.147.134&u=805102200
翡翠台,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=hkjade#http://116.199.5.51:8114/00000000/2e368e04c76446bc9d30ca7a9f934dae/index.m3u8?Fsv_cid=1034&Fsv_chan_hls_se_idx=188&Fsv_ctype=LIVES&version=9&Fsv_rate_id=1&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=7f88be5fb6fd426494f6aa240f1dc7a9&Provider_id=00000000&Fsv_filetype=1&Fsv_ShiftEnable=0&Fsv_SV_PARAM1=0&Fsv_ShiftTsp=240&Fsv_CMSID=00000000&AuthInfo=P2ZSH2gNMZ8aiVfV%2BjCYczoGsAYoDo4KY5I3eHfJhGTKdSzgLwCHoSet9it9fXrMLwehJxh9gmO%2F%0AOFrWyxI%2BtteLTJnZKT7Lg8BRYQNXMQU%3D%
J2台,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=hkj22#https://p2.weizan.cn/1646497941/269664979080385265/live.m3u8
无线新闻,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=hkinews83#https://p2.weizan.cn/1646497941/673946820532880688/live.m3u8
明珠台,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=hkpearl84#http://116.199.5.51:8114/index.m3u8?Fsv_chan_hls_se_idx=12&FvSeid=1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=2&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=.m3u8&Fsv_CMSID=&Fsv_otype=1
有线新闻,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=hkyxxw
澳视澳门,http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳

QQ群,#genre#
370225637,#genre#

QQ群,#genre#
要更新370225637,#genre#


门卫星,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳亚卫视,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=192&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://116.199.5.51:8114/00000000/hls/index.m3u8?Fsv_chan_hls_se_idx=192&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
TVB 星河,/daili/bili.php?id=3568283#http://103.140.229.13/BOBO/bibi.php?id=3568283
黑莓电影,http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8#http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8
粤语剧场,http://39.134.216.5/live.hcs.cmvideo.cn:8088/wd_r4/virtuallive/5101059662/150/index.m3u8?&encrypt=402
王者电影,http://111.6.242.36/txpcdn.liveplay.egame.qq.com/live/3954_363783415.m3u8
金庸频道,http://39.134.216.5/live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100181876/150/index.m3u8?&encrypt=
橙子影视1,http://ai7499003.va1.aihost10.top/7108live/bili.php?id=23318788
橙子影视2,http://106.53.212.251/daili/bili.php?id=21571201#http://106.53.212.251/daili/yy.php?id=1420765362
邵氏影院,http://vip.usa7.345123.xyz/douyu.php?id=4246519
抗战神剧,http://pull.kktv8.com/livekktv/143960119.flv
龍祥電影,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twlxdy
經典電影台,http://ai7499003.va1.aihost10.top/7108live/bili.php?id=23285297
經典影视台,http://ai7499003.va1.aihost10.top/7108live/bili.php?id=23169468
經典功夫台,http://ai7499003.va1.aihost10.top/7108live/bili.php?id=21715386
星影台,http://59.49.111.212/live.aishang.ctlcdn.com/00000110240279_1/playlist.m3u8?CONTENTID=00000110240279_1
抗战片直播,http://121.12.115.12/txdirect.hls.huya.com/src/1199578401205-1199578401205-5508405598477090816-2399156925866-10057-A-0-1.m3u8



370225637,#genre#



尾综合,http://dslive.grtn.cn/swzh/sd/live.m3u8
韶关公共,rtmp://www.sgmsw.cn:1935/live/9P424TC5M000AFO13CXK6GN6BOA889D2
阳江-1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/playlist.m3u8
阳江-2,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_w629081979_b3628000.m3u8
梅州-1台,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv1.m3u8
ttp://58.20.64.92:9999/tsfile/live/1044_1.m3u8

央视电台,#genre#
CCTV01-综合频道,http://39.135.34.150:8080/000000001000/1000000001000021973/1.m3u8?xtkg#http://lives.jnnews.tv/video/s10001-CCTV-1/index.m3u8#http://140.207.241.2:8080/live/program/live/cctv1hd/4000000/mnf.m3u8#http://jwplay.hebyun.com.cn/live/cctv1/1500k/tzwj_video.m3u8#http://39.135.32.29:6610/000000001000/1000000001000021973/1.m3u8?#http://117.156.28.119/PLTV/88888888/224/3221225691/index.m3u8#http://183.207.249.15/PLTV/3/224/3221225530/index.m3u8#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/cctv1hd/4000000/mnf.m3u8#http://117.169.120.160:8080/live/cctv-1/1.m3u8#http://lives.jnnews.tv/video/s10001-CCTV-1/index.m3u8#http://140.207.241.2:8080/live/program/live/cctv1hd/4000000/mnf.m3u8#http://jwplay.hebyun.com.cn/live/cctv1/1500k/tzwj_video.m3u8#http://39.135.32.29:6610/000000001000/1000000001000021973/1.m3u8?#http://117.156.28.119/PLTV/88888888/224/3221225691/index.m3u8#http://183.207.249.15/PLTV/3/224/3221225530/index.m3u8#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/cctv1hd/4000000/mnf.m3u8#http://117.169.120.160:8080/live/cctv-1/1.m3u8
CCTV02-财经频道,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226655/40417429.smil#http://111.63.117.13:6060/030000001000/G_CCTV-2/G_CCTV-2.m3u8#http://111.63.117.13:6060/030000001000/G_CCTV-2/G_CCTV-2.m3u8
CCTV03-综艺频道,http://jwplay.hebyun.com.cn/live/cctv3/1500k/tzwj_video.m3u8#http://39.135.34.150:8080/000000001000/1000000001000011218/1.m3u8?xtkg#http://39.135.32.29:6610/000000001000/1000000001000011218/1.m3u8?#http://140.207.241.2:8080/live/program/live/cctv3hd/2300000/mnf.m3u8#http://111.63.117.13:6060/030000001000/CCTV-3/CCTV-3.m3u8#http://117.169.120.160:8080/live/cctv-3/1.m3u8#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/cctv3hd/2300000/mnf.m3u8#http://39.135.34.150:8080/000000001000/1000000001000011218/1.m3u8?xtkg#http://39.135.32.29:6610/000000001000/1000000001000011218/1.m3u8?#http://140.207.241.2:8080/live/program/live/cctv3hd/2300000/mnf.m3u8#http://111.63.117.13:6060/030000001000/CCTV-3/CCTV-3.m3u8#http://117.169.120.160:8080/live/cctv-3/1.m3u8#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/cctv3hd/2300000/mnf.m3u8
CCTV04-中文国际,http://39.135.34.150:8080/000000001000/1000000002000031664/1.m3u8?xtkg#http://39.135.32.29:6610/000000001000/1000000002000031664/1.m3u8?#http://jwplay.hebyun.com.cn/live/cctv4/1500k/tzwj_video.m3u8#http://39.135.32.29:6610/000000001000/1000000002000031664/1.m3u8?#http://jwplay.hebyun.com.cn/live/cctv4/1500k/tzwj_video.m3u8
CCTV05-体育频道,http://39.135.34.150:8080/000000001000/1000000001000004794/1.m3u8?xtkg#http://111.63.117.13:6060/030000001000/CCTV-5/CCTV-5.m3u8#http://140.207.241.2:8080/live/program/live/cctv5hd/4000000/mnf.m3u8#http://117.169.120.160:8080/live/cctv-5/1.m3u8#http://111.63.117.13:6060/030000001000/CCTV-5/CCTV-5.m3u8#http://140.207.241.2:8080/live/program/live/cctv5hd/4000000/mnf.m3u8#http://117.169.120.160:8080/live/cctv-5/1.m3u8
CCTV06-电影频道,http://117.169.120.160:8080/live/cctv-6/1.m3u8#http://140.207.241.2:8080/live/program/live/cctv6hd/2300000/mnf.m3u8#http://223.110.245.159/ott.js.chinamobile.com/PLTV/3/224/3221225548/index.m3u8#http://39.135.32.29:6610/000000001000/1000000001000016466/1.m3u8?#http://117.169.120.160:8080/live/cctv-6/1.m3u8#http://140.207.241.2:8080/live/program/live/cctv6hd/2300000/mnf.m3u8#http://223.110.245.159/ott.js.chinamobile.com/PLTV/3/224/3221225548/index.m3u8
CCTV07-军事频道,http://117.169.120.160:8080/live/cctv-7/1.m3u8#http://183.207.248.71/cntv/live1/cctv-7/cctv-7#http://117.169.120.160:8080/live/cctv-7/1.m3u8
48.71/gitv/live1/G_FAXIANZL/G_FAXIANZL


QQ群,#genre#
370225637,#genre#





世界频道,#genre#
小日本24新闻,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
新加坡CNA,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
韩国GS My SHOP,https://livem.gsshop.com/gsmyshop_hd/_definst_/gsmyshop_hd.stream/chunklist.m3u8
韩国YTN,http://slive.ytn.co.kr/ytn/_definst_/ytn_stream_20190306/playlist.m3u8
韩国ARS,https://media1.cpbc.co.kr:8888/vod/_definst_/mp4:ads/spot_khs.mp4/chunklist.m3u8
韩国CGNTV,http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_kr02/chunklist_w1696035882.m3u8
韩国CGNTV,http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_kr02/chunklist_w1604760015.m3u8
[.51.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c57_lb_212_600_t10/c57_lb_212_600_t10.m3u8IQIYI - 票房收割机,http://112.49.51.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c56_lb_184_600_t10/c56_lb_184_600_t10.m3u8
IQIYI - 收视冠军,http://112.49.51.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c56_lb_230_720P_t10/c56_lb_230_720P_t10.m3u8
IQIYI - 经典港片,http://112.49.51.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c51_lb_110_600_t10/c51_lb_110_600_t10.m3u8
IQIYI - 惊悚午夜,http://112.49.51.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c51_lb_115_600_t10/c51_lb_115_600_t10.m3u8
IQIYI - 仙侠玄幻,http://112.49.51.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c55_lb_148_600_t10/c55_lb_148_600_t10.m3u8
IQIYI - 权谋剧场,http://112.49.51.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c55_lb_167_600_t10/c55_lb_167_600_t10.m3u8

澳大利亚]OutdoorChannel(1080p)[640*360][640*360],https://outdoorchannel-samsungau.amagi.tv/playlist.m3u8
[巴哈马]ParliamentaryChannel(720p),https://cloud.streamcomedia.com/parliamentarychannel/smil:parliamentarychannel_streams.smil/playlist.m3u8
Arirang TV[1920*1080],http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b3256000_sleng.m3u8
Arirang[1920*1080],http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
Arirang[640*360],http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b656000_sleng.m3u8
arirang[1920*1080],http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/.m3u8
arirang[1280*720],http://amdlive.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/.m3u8
Arirang[1920*1080],http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
Arirang[1920*1080],https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b3256000_sleng.m3u8
Arirang[1280*720],http://amdlive-ch03.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/chunklist_b1728000_sleng.m3u8
Ciptv.cn/live/shanxi8.flv

卫视频道,#genre#
意大利 Ⅰ 意大利电台,http://radioitaliatv-lh.akamaihd.net/i/radioitaliatv_1@329645/index_720x480_av-p.m3u8
意大利 Ⅰ V2 音乐频道,http://de1se01.v2beat.live/playlist.m3u8
北京卫视,http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s1/index.m3u8?time=#http://39.135.34.150:8080/000000001000/1000000001000017156/1.m3u8?xtkg#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/bjwshd/2300000/mnf.m3u8#http://140.207.241.2:8080/live/program/live/bjwshd/4000000/mnf.m3u8#http://39.135.34.150:8080/000000001000/1000000001000017156/1.m3u8?xtkg#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/bjwshd/2300000/mnf.m3u8#http://140.207.241.2:8080/live/program/live/bjwshd/4000000/mnf.m3u8
上海卫视,http://39.135.32.29:6610/000000001000/1000000001000030202/1.m3u8?#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hddfws/4000000/mnf.m3u8#http://39.135.34.150:8080/000000001000/1000000001000030202/1.m3u8?xtkg#http://39.135.32.29:6610/000000001000/1000000001000030202/1.m3u8?#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hddfws/4000000/mnf.m3u8#http://39.135.34.150:8080/000000001000/1000000001000030202/1.m3u8?xtkg
重庆卫视,http://39.135.34.150:8080/000000001000/1000000002000018937/1.m3u8?xtkg#http://39.135.34.150:8080/000000001000/1000000002000018937/1.m3u8?xtkg
重庆卫视,http://39.134.65.162/PLTV/88888888/224/3221225502/index.m3u8#http://39.135.32.29:6610/000000001000/1000000002000018937/1.m3u8?#http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8#http://183.207.248.71/cntv/live1/HD-8000k-1080P-chongqingstv/HD-8000k-1080P-chongqingstv#http://39.135.32.29:6610/000000001000/1000000002000018937/1.m3u8?#http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8
天津卫视,http://39.135.32.29:6610/000000001000/1000000001000000831/1.m3u8?#http://39.135.32.29:6610/000000001000/1000000001000000831/1.m3u8?
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
福建卫视,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226121/10000100000000060000000002358085_0.smil#http://39.135.34.150:8080/000000001000/1000000002000009263/1.m3u8?xtkg#http://39.135.32.29:6610/000000001000/1000000002000009263/1.m3u8?#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/dnwshd/2300000/mnf.m3u8#http://39.135.34.150:8080/000000001000/1000000002000009263/1.m3u8?xtkg#http://39.135.32.29:6610/000000001000/1000000002000009263/1.m3u8?#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/dnwshd/2300000/mnf.m3u8
海峡卫视,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226128/10000100000000060000000002434539_0.smil
湖南卫视,http://39.135.34.150:8080/000000001000/1000000001000009115/1.m3u8?xtkg#http://117.169.120.160:8080/live/hdhunanstv/1.m3u8#http://117.169.120.160:8080/live/hdhunanstv/1.m3u8
江苏卫视,rtsp://183.252.176.54/PLTV/88888888/224/3221226038/10000100000000060000000002296879_0.smil#http://39.135.34.150:8080/000000001000/1000000001000004684/1.m3u8?xtkg#http://39.135.34.150:8080/000000001000/1000000001000004684/1.m3u8?xtkg
江西卫视,http://39.135.34.150:8080/000000001000/1000000001000013731/1.m3u8?xtkg
青海卫视,http://live.geermurmt.com/qhws/sd/live.m3u8
云南卫视,http://hwzbout.yunshicloud.com/8xughf/e0bx15.m3u8#http://hwzbout.yunshicloud.com/8xughf/e0bx15.m3u8
贵州卫视,rtsp://183.252.166.199:554/PLTV/88888888/224/3221226126/10000100000000060000000002434541_0.smil
四川卫视,http://scgctvshow.sctv.com/scgc/sctv1deu5453w/1.m3u8
5.162/txdirect.hls.huya.com/src/1199563459241-1199563459241-5444230351759081472-2399127041938-10057-A-0-1.m3u8
埋堆堆05,http://121.12.115.162/txdirect.hls.huya.com/src/1199563478941-1199563478941-5444314962614812672-2399127081338-10057-A-0-1.m3u8
埋堆堆06,http://121.12.115.162/txdirect.hls.huya.com/src/1199561223711-1199561223711-5434628823519854592-2399122570878-10057-A-0-1.m3u8
埋堆堆07,http://121.12.115.162/txdirect.hls.huya.com/src/1199564000752-1199564000752-5446556123794505728-2399128124960-10057-A-0-1.m3u8
埋堆堆08,http://121.12.115.162/txdirect.hls.huya.com/src/1199563995848-1199563995848-5446535061274886144-2399128115152-10057-A-0-1.m3u8
埋堆堆09,http://121.12.115.162/txdirect.hls.huya.com/src/1199563493628-1199563493628-5444378042799489024-2399127110712-10057-A-0-1.m3u8
埋堆堆10,http://121.12.115.162/txdirect.hls.huya.com/src/1199563478721-1199563478721-5444314017722007552-2399127080898-10057-A-0-1.m3u8
埋堆堆11,http://121.12.115.162/txdirect.hls.huya.com/src/1199561463578-1199561463578-5435659044440244224-2399123050612-10057-A-0-1.m3u8



QQ群,#genre#
370225637,#genre#

旧版不能使用,#genre#
加群更新,#genre#




埋堆堆12,http://121.12.115.162/txdirect.hls.huya.com/src/1199561245453-1199561245453-5434722204698804224-2399122614362-10057-A-0-1.m3u8
埋堆堆13,http://121.12.115.162/txdirect.hls.huya.com/src/1199564003640-1199564003640-5446568527660056576-2399128130736-10057-A-0-1.m3u8
埋堆堆14,http://121.12.115.162/txdirect.hls.huya.com/src/1199561153241-1199561153241-5434326157174505472-2399122429938-10057-A-0-1.m3u8
埋堆堆17,http://121.12.115.162/txdirect.hls.huya.com/src/1199561179116-1199561179116-5434437289453289472-2399122481688-10057-A-0-1.m3u8
埋堆堆18,http://121.12.115.162/txdirect.hls.huya.com/src/1199561185543-1199561185543-5434464893208100864-2399122494542-10057-A-0-1.m3u8
埋堆堆19,http://121.12.115.162/txdirect.hls.huya.com/src/1199563478867-1199563478867-5444314644787232768-2399127081190-10057-A-0-1.m3u8
埋堆堆20,http://121.12.115.162/txdirect.hls.huya.com/src/1199564060588-1199564060588-5446813117457629184-2399128244632-10057-A-0-1.m3u8
埋堆堆21,http://121.12.115.162/txdirect.hls.huya.com/src/1199563481280-1199563481280-5444325008543318016-2399127086016-10057-A-0-1.m3u8
埋堆堆22,http://121.12.115.162/txdirect.hls.huya.com/src/1199561185548-1199561185548-5434464914682937344-2399122494552-10057-A-0-1.m3u8
0.255.49.202/live/lnwsCHC-HDH265_4000.m3u8
CHC动作电影,http://womlive.cloud.wo.cn/tvlive/100073/otpzod_otpzod,100073_hls_pull_2000K_live.m3u8
CHC家庭影院,http://60.255.49.202/live/jbtygqCHCjtyyH265_4000.m3u8
CHC家庭影院,http://117.148.179.160/PLTV/88888888/224/3221231799/index.m3u8
电影44,http://dyscdnali1.douyucdn.cn/live/2935323rnTpNsu74.flv?uuid=
周润发影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639526984
古龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528313
周星驰影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623338112
成龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890
张国荣影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707689526
